business_id	bad_reviews_size	city	name	longitude	latitude	state	
P2GmH6-8wsPXSfu3VoYxSg	2	Henderson	Buffalo Wild Wings	-115.039933969	36.0648111128	NV	
zXdR2maYXz6ooHPGjyi_Ww	1	Madison	Ho-Chunk Gaming Madison	-89.272121	43.0395449	WI	
g8VXTBruU3ETO8jVdN0h-Q	1	Montreal	Frite Alors	-73.5709104	45.5132741	QC	
uTKcPCsdSvsStcqB7spgRQ	2	Phoenix	Jambo Park in Phoenix	-112.013169	33.59627	AZ	
gy9AuGKWX2y9WJcUuxt7Rg	1	Glendale	Historic Downtown Glendale	-112.1847509	33.5349253	AZ	
qjD1sRCQIQoVP6nFIuomNA	1	Charlotte	McDonalds	-80.8774059	35.1381299	NC	
dbjXu4l-KKV3bhMTvzwi-Q	1	Las Vegas	Rubio's Fresh Mexican Grill	-115.334816	36.1551327	NV	
_DjAApQ5qhhHP5H_gzX57A	1	Peoria	Ocarnivores	-112.2701358	33.5514914	AZ	
oQnEBD0vu7XjJpofArA5aw	3	Charlotte	Maggiano's Little Italy	-80.8349133	35.1546001	NC	
Zh6zpqN_rFZylYexWW2btQ	2	Phoenix	Pallets Food and Bar	-112.068953	33.459054	AZ	
A4Jpwipg_Tj9X_BSe2PYFQ	2	Peoria	Ramada Peoria	-112.2515876	33.5908197	AZ	
_65BG8jLwJJYihHqPkGH_w	1	Las Vegas	Subway	-115.298426	36.0692189	NV	
xLW5QeWGrBMWSOLAmuCQZw	1	Las Vegas	Tropical Smoothie Cafe	-115.17155	36.051991	NV	
unXHmjewHGeWQwJr74Sy9g	1	Madison	China Inn	-89.3010563	43.0844719	WI	
JIUlJaFzsBpQ1e5QpILOhw	1	Mesa	Hambone Sports Bar and Grill	-111.8118011	33.414691	AZ	
7uPlA4xwIXrbe7HnxcovTw	1	Charlotte	Days Inn Charlotte/Woodlawn Near Carowinds	-80.8829571	35.1780851	NC	
58P3oSd8P2QNzHrQmRqQZw	11	Phoenix	The Codfather	-112.0473308	33.6411185	AZ	
1MVNmrV6Tp9VpS_58LAu4A	1	Las Vegas	Dunkin' Donuts	-115.1194034	36.1139501	NV	
pMBxvWFY03Z95jNVUVWGwg	1	Pittsburgh	Local Bar + Kitchen	-79.9828	40.4290019	PA	
5f8tdGEQ_L3a9hyEbMjAwQ	2	Las Vegas	Piero's Italian Cuisine	-115.156035	36.1320061	NV	
_jQQ9BiuqiVL652jaBKjkw	1	Middleton	Falbo Bros Pizzeria	-89.5095358	43.1106368	WI	
2Fn5-x5IX7CfhCKFYaZGyA	1	Las Vegas	Market Grille Cafe	-115.2877293	36.2903141	NV	
OlKX_FAE38BjfKsyjLQF5A	3	Las Vegas	Burger Brothers	-115.172720935	36.0244459475	NV	
8x9Mzb7gX6SEHQIlSDpU8w	1	Chandler	Wild Horse Pass Hotel and Casino	-111.972956657	33.2815660319	AZ	
NrmjX7lp8LfqdJSd83P9-Q	1	Las Vegas	The Bank	-115.1765221	36.1130109	NV	
KqsvvlzoJH3TUrk_vlbcsQ	1	Phoenix	Harem Lounge	-111.9778751	33.3193788	AZ	
OAyA2ogCSAn8UHcI9UuQ_w	2	Las Vegas	Divine Cafe at the Springs Preserve	-115.1922304	36.1680995	NV	
M4aGbEXZjOnBFn9C6IbrYQ	2	Las Vegas	Rock 'n' Roll Las Vegas Marathon & Half Marathon	-115.173002	36.0861577	NV	
ap1F9dQZn8KRZFjWRetLew	1	Charlotte	Firehouse Subs	-80.7784356	35.0982218	NC	
ygZ1n-RjzZibC80NLgHauw	2	Champaign	Manzellas Italian Restaurant	-88.239028	40.1159109	IL	
rExmZxKkcO0VfOVMo-w66g	2	Las Vegas	Fiesta Filipina	-115.2247746	36.1286223	NV	
t6SuvEq9PPVGzNv5bJzDtw	7	Las Vegas	Bachi Burger	-115.3007512	36.1465677	NV	
2DT4Lxjyt3F1ZJt8Mt0o4Q	1	Las Vegas	Nigerian Cuisine	-115.1367778	36.0987051	NV	
SwIE90OE0A4ztIu1sFOz3A	1	Edinburgh	The Newington Traditional Fish Bar	-3.1809179	55.9408747	EDH	
3KT9nr1FTTAWPSSm_KVWgQ	3	Las Vegas	Shari's Rock & Roll Diner	-115.259773	36.194505	NV	
KhSGkyxwSuTBS80BU5eVVA	1	Phoenix	Hong Kong Asian Cuisine	-112.1287294	33.8002622	AZ	
Q2IXbRBEkCcFRW7toxKAvA	1	Montreal	Pfk - Poulet Frit Kentucky	-73.5715078	45.5313574	QC	
HK8rS73FGd_YA2oIRFKH3Q	3	Charlotte	Stone Mountain Grill	-80.8515398393	35.0579584321	NC	
AsW25-V4kIkVkAU4AUenRQ	2	Montréal	Juliette & Chocolat	-73.5627304008	45.5149154023	QC	
WgsKcV4zZ2JnxUj9lKdn9Q	1	Las Vegas	Applebee's	-115.2967291	36.0977846	NV	
WkuYEGPXwTqTGCqWtJU5tQ	1	Phoenix	Brueggers Bagels	-112.0307744	33.5086148	AZ	
814EMcyabpse8-Kmgitg7A	1	Glendale	Streets of New York	-112.20485	33.681497	AZ	
tK9gTB4bj4Z-iQ1daqkK7w	1	Montréal	Joe Beef	-73.575179914	45.4830986019	QC	
ss5gVggeSmAgMUeL65UvYw	1	Gilbert	Postino East	-111.7899116	33.3551173	AZ	
qNpNPI-f2Y2eg364-V0deQ	2	Phoenix	Tu DO Restaurant	-112.100098	33.55203	AZ	
w1vmrM6yrBGj_E-VXCRP_g	1	Phoenix	Charlen Cafe	-112.1001563	33.4382709	AZ	
s2lCXuJ3fUWf5Itf9QnrMQ	2	Phoenix	Sushi Brokers	-111.986050442	33.4945863539	AZ	
EYpdx3Lu-XZ5xs0Sj-VaXQ	2	Las Vegas	Which Wich	-115.241754	36.199364	NV	
24Xqb3Lu9Rr2X6x6kzNnNw	1	Montréal	Houston Square Victoria	-73.5628024	45.5022321	QC	
L9UYbtAUOcfTgZFimehlXw	3	Gilbert	Liberty Market	-111.7898327	33.354768	AZ	
nytd8aC5Y9et_iMCuas-vg	1	Phoenix	Streets of New York	-111.9862455	33.5107032	AZ	
JWql064OkrDDbRjJ-bjulw	1	Surprise	McDonald's	-112.4193885	33.6387351	AZ	
WTSOPGECPOmq-PUxNiHptQ	1	Pittsburgh	Seviche	-79.9970421	40.4440334	PA	
BicQSnGZnY_yuGEDkhVfnA	1	Phoenix	Little Shanghai	-111.9947	33.494646	AZ	
7lp13T_FUmX1XjU2wen_qw	1	Scottsdale	Razz's Restaurant & Catering	-111.9258314	33.5802421	AZ	
_Qmbgb_43PtHyA2cN8YZ2A	2	Charlotte	The Italian Pie	-80.8414256573	35.19913167	NC	
cL8CtwxEOtsoJo3kavkxCg	1	Montréal	Dera	-73.6365845	45.5298147	QC	
5ipAMcjec7GH7tztXYLTgQ	2	Phoenix	IHop	-112.1017927	33.553444	AZ	
5A5nHG091pmWOc1udlNDyg	1	Charlotte	The Coffee Cup	-80.8585693	35.2267457	NC	
OL-_vttpc09MWcSxYWeB2Q	5	Las Vegas	The LINQ Hotel & Casino	-115.171548095	36.1181192028	NV	
UiFNeXF3u6o1hmP0ZGIm_Q	1	Las Vegas	Party USA	-115.117581	36.0146584	NV	
x0pvcx4C4n5sbFzs-My8uw	2	Gilbert	New Mexican Grill	-111.7736523	33.2937562	AZ	
VxbK-VANsEOzqxTh_GzvzQ	1	Edinburgh	The Tron	-3.1877479	55.9496724	EDH	
jk8FdDLywUHdjXldS8vtAQ	1	Las Vegas	SnowFlake Shavery	-115.209655762	36.1267280579	NV	
fAJM5vQ4dJn2xSfWMAEu-A	3	Peoria	Brothers Family Restaurant	-112.241596	33.581867	AZ	
eEeZaaK8f3uT08t9HQxaAg	1	Las Vegas	Kinderland Café	-115.2991019	36.1456234	NV	
2vQoWGEcSSBIJtUiGRKi5g	1	Las Vegas	Blue Fin Sushi & Roll	-115.088341	36.071413	NV	
lVt4VNFu7hDc3SNxusfjIw	1	North Las Vegas	China Star	-115.1566808	36.2392218	NV	
90upndp71FwHEET43vx80Q	2	Chandler	Ocean Blue Caribbean Restaurant and Bar	-111.9471779	33.3059385	AZ	
YQ19y3LYgmAHfgNFa01vyA	3	Scottsdale	Armitage Wine Lounge & Cafe	-111.8904868	33.6721048	AZ	
3rqoxOasrRKxNubxjLSElA	3	Avondale	Thai Gourmet	-112.2858577	33.492888	AZ	
ehy9Vy1BKc9shO74chuUAQ	2	Glendale	Asiana Market	-112.1542739	33.6550253	AZ	
VfBlocjjBZUAjwuIup-QZA	1	Charlotte	Encore Bistro & Bar	-80.806346	35.034338	NC	
qVpu3x3BuuuWu5y1ltMWUw	1	Phoenix	Revive Spa	-111.9701346	33.6814648	AZ	
yo33c2hiadxgZoYVQOpMPg	2	Chandler	Chao	-111.87395797	33.2766324316	AZ	
B2eenzL3ndV2fKkHu0wVJA	1	Pittsburgh	Molly Brannigans	-80.044674	40.380923	PA	
d5-TZZVXEX57giZMii8n6A	2	Scottsdale	Lo-Lo's Chicken & Waffles	-111.9260613	33.4835714	AZ	
Dka36Pw7ibbHV6xIimQAOg	6	Glendale	Mixteca Mexican Food	-112.2040132	33.6381933	AZ	
DpVZRn15Trc4oBU6MIxr3g	1	Tempe	Chili's Grill & Bar	-111.9396896	33.4217341	AZ	
DLOr9MYltjcu8X5kwDJgnQ	6	Scottsdale	Julio's Too	-111.9231421	33.5019519	AZ	
HVoMp7aRcnJJpeFofeY9_g	1	Charlotte	Dunkin Donuts Baskin Robbins	-80.845024	35.232602	NC	
4S5CdZawGJfP3vtR4eAQ1g	1	Pittsburgh	Doubletree By Hilton Hotel & Suites	-79.994368639	40.4407020418	PA	
tEvGNTPLV01OiUt_SKn2Ww	1	Phoenix	Jack-In-the Box Drive Thru	-112.097743	33.640581	AZ	
3sFdzSZPm23b3W-bljumMA	7	Cave Creek	Big Earl's Greasy Eats	-111.94822	33.832191	AZ	
ToRhUbMI8J3_ns9_5gm4gA	3	Henderson	Cafe Rio	-115.0480334	36.0568118	NV	
AOCSNRE0-tF18BOPsiWkLg	1	Las Vegas	Cafe at Harrah's	-115.169667	36.11949	NV	
_TrH0m2TleO0pz46rjGSzQ	1	Montreal	Zestos Pizza	-73.5703567	45.5025127	QC	
fFBka7NGR463DLhwxckzcA	1	Las Vegas	Corner Thai Kitchen	-115.30114	36.099339	NV	
XK5hwOMD3M-cjGVBsEmrIw	1	Phoenix	Pan Asia Sushi Chinese Fusion	-112.0278885	33.3771138	AZ	
RATEUEqaI-oStEkKG8RVJg	1	Las Vegas	Taste A Chi-town Eatery	-115.260089636	36.2713432501	NV	
iMVShfSP-6FE_8k-MDJfYQ	1	Phoenix	Irie Jamaica Restaurant	-112.02249	33.406669	AZ	
p2nJVL3b1KCiRHqZvN_f5g	1	Peoria	Bb's Restaurant	-112.2720853	33.5815199	AZ	
V8NfACUlveXflQpP4_15Qw	1	Lachine	Topaze Restaurant	-73.6844588	45.4338116	QC	
k6VudAy2OTZgy66ZfUNz6w	5	Las Vegas	Cravin' Cajun	-115.2245664	36.1280756	NV	
zu6wQBMMWDqaksTZMelasQ	1	Concord	Twin Peaks	-80.7260815	35.3736376	NC	
1TJItj9VfrCeh4TM_SKQZg	1	Goodyear	McDonald's	-112.3926943	33.4589535	AZ	
jPsSPQpDd_x1AFw6Ts4wKw	1	Phoenix	Grovers Basin Dog Park	-112.031246424	33.6492345332	AZ	
sbD4f8aOsXZ6PJYh1kN4Ag	1	Glendale	Westgate Entertainment District	-112.2621446	33.5338207	AZ	
P3XTxImHMkOCY9f7RDUvvQ	1	Phoenix	Drury Inn & Suites	-112.1093132	33.7005628	AZ	
tv8cS4aaA1VDaInYgggb6g	1	Homestead	Improv Comedy Club	-79.914897	40.409092	PA	
BqrTtox0JbG-P_DKBB5bBw	11	Las Vegas	Holsteins Shakes and Buns	-115.1732124	36.109622	NV	
DWtHmDna8fmFij4DRLYKHg	1	Las Vegas	Popeye's	-115.138026	36.089494	NV	
vN4mFODLd-gLmDg261wsyw	1	Fountain Hills	Euro Pizza Cafe	-111.7163108	33.6005624	AZ	
qak_x5J-ntcT2iOdJoS60A	2	Scottsdale	Oriental Garden Super Buffet	-111.8894906	33.5382049	AZ	
oOehX_l0odQc-tu81VUkIg	1	Scottsdale	Qwik Chinese	-111.9043523	33.5435661	AZ	
aAT0pOzfXZB-MGUGX1SLnQ	1	Tempe	Motel 6	-111.961449	33.409268	AZ	
r6zT-YqmOtHg8BJT3LLzfg	1	Chandler	Outback Steakhouse	-111.9689693	33.3211474	AZ	
MvXsT-LOm03BovfpeGoq9w	1	Edinburgh	Chaophraya Edinburgh	-3.2031237	55.9521955	MLN	
zzUUj9BUNn0_0F5hwy7RRw	1	Edinburgh	Happiness	-3.18080843416	55.9389031829	EDH	
6eF3g32tGeeq5dfGqtcnuQ	1	Peoria	China Place	-112.203271	33.580502	AZ	
Cq4prPqm0KFrCf_wI8Pufw	2	Madison	Woodman's Food Market	-89.318854	43.0969969	WI	
x42C5j84k0Y4H20fcJwbRQ	1	Las Vegas	Pin Up Pizza	-115.172501	36.1100668	NV	
iuiiTeKhR3SbxsaDgjynww	1	Las Vegas	The Palazzo	-115.1694728	36.1239495	NV	
JdF1nBsMx6p0WwKXIJlfxA	1	Glendale	Ninfa's Mexican Kitchen	-112.203707	33.665965	AZ	
qy7NtAyd7SXXPM0H44XVAg	1	Phoenix	Applebee's	-112.033113	33.378388	AZ	
NN2qs5B713vM6BDcMyrg4A	3	Scottsdale	Breakfast Joynt	-111.8963279	33.620562	AZ	
IYWTOj970XqG2z9Xft_8SA	1	Phoenix	Einstein Bros Bagels	-112.002306519	33.6948278201	AZ	
rsRydtkZxBONezRPt0ixlg	2	Edinburgh	Coffee Corner	-3.1830823	55.9496195	EDH	
a3VX8WpAVt29VNlGgYJxrA	2	Las Vegas	The Original Sunrise Cafe	-115.119129	36.02624	NV	
OVU0pQ85Zf74OVgDyPFvGQ	1	Las Vegas	Grimaldi's - Coal Brick-Oven Pizzeria	-115.244543552	36.0563330791	NV	
d_gczuhu8T-J0CT9JMb5PA	2	Mesa	The Monastery Mesa	-111.7278984	33.4521893	AZ	
PrYKua8LhcYYjMmmIPPkhA	3	Henderson	Gaati Thai Kitchen	-115.105665	35.9998508	NV	
rmiK8V7l7NgEJSHJT-zWQQ	2	Las Vegas	Las Vegas South Premium Outlets	-115.1691491	36.0549289	NV	
kNirc8dWKg7C2Y8EmtyhVg	5	Pittsburgh	Sheraton Pittsburgh Hotel at Station Square	-80.006389	40.4346901	PA	
YFohcQ05z4xasbEnZhFEcg	1	Charlotte	Mattie's Diner	-80.846624	35.240652	NC	
Uiz1Xq1I6jdnDLtzIIF9hQ	5	Pittsburgh	Butcher and the Rye	-80.002066	40.442334	PA	
dFelSjykHQOJm7Fgn8X_Wg	1	Verdun	Crescendo	-73.5639480766	45.4548263396	QC	
5NLxB-LiH152e3Grj_ewEw	1	Las Vegas	Pho Old Saigon	-115.203317	36.125886	NV	
kCNp6j05zCixFt8ESfkRpg	3	Las Vegas	GameWorks	-115.179010816	36.0681361587	NV	
hGTDqGAQtnyrTwoxF1_gAA	1	Tolleson	Waffle House	-112.239303	33.465152	AZ	
Kck9wE9Z1S_xxzglh1Qdwg	2	Champaign	Rainbow Garden	-88.2439804077	40.1004447937	IL	
ziHR6az88Vt-I97tGeblQg	1	Montreal	Pita Pit	-73.5751145	45.5103438	QC	
9J6eXxz_cdNRzA0CrkG1ug	1	Homestead	Fuddruckers	-79.9186347	40.4082518	PA	
MSePTzl6B8boCt2I3hgkMA	3	Charlotte	Longboards Tap & Taco	-80.8445155312	35.2020040249	NC	
PLPeY0cYisJXXUFyEfRzlg	4	Pittsburgh	Gullifty's Restaurant	-79.923154	40.435293	PA	
G47s29YRM9T8wrnW3HRGnA	2	Charlotte	Ruby Tuesday	-80.908227	35.13906	NC	
vh9CQdZj-1N21kW0qgKmnQ	1	Las Vegas	Chopstix	-115.12046	36.041101	NV	
K4DHwck_2ds1wURnmZdFiA	1	Phoenix	Thai Basil	-111.9924129	33.3048956	AZ	
5uFygzVs7XnVVPpmw4EFMg	1	Las Vegas	Fausto's Mexican Grill	-115.243934	36.04577	NV	
IVKfggCQxQacIow9xP0fjA	1	Scottsdale	China Jade	-111.8963147	33.6194903	AZ	
zQ5rJZ9JOhEOsFYLkO7qUg	1	Pittsburgh	Someone Else's Bar	-80.026093	40.36487	PA	
YQz2fnfnL5eAWn1zOmKYnQ	2	Scottsdale	Andreoli Italian Grocer	-111.889629	33.569529	AZ	
1eLPQ67ayM5JoV7O7mn0kQ	1	Montreal	Restaurant Amaranto	-73.626453	45.4713761	QC	
d0t_mDIQqtPatJx_4mlSvg	2	Tempe	Scully's	-111.9083692	33.3774137	AZ	
dxnVC1faiD1jK73ivRAjaA	1	Montréal	Grumman78	-73.5922699572	45.4737882925	QC	
Rhdmmw6a0qdKE198eSCIJg	1	Las Vegas	Sonic Drive-In	-115.230741	36.195414	NV	
lRpke2ux5ywaiQ8phFA4Lg	1	Chandler	Szechwan Palace	-111.859687805	33.3401985168	AZ	
us7zoME3iW84mo_Ykt2ZLQ	1	Las Vegas	Wok On In	-115.1410747	36.1164875	NV	
GDXPlGpDGALcKNRpa5kMqw	1	Las Vegas	Dot's Southern Kitchen	-115.065383911	36.240070343	NV	
GkIWg8VevATtSorTZ5noTA	2	Scottsdale	Fuddruckers	-111.927127	33.494651	AZ	
MAQuGx-ontt6sFidiyivRQ	2	Madison	Takara Japanese Restaurant	-89.3907662	43.074659	WI	
cYhtaMEEumE59uUOCUaKrw	1	Wickenburg	Cary's Pizza	-112.7510717	33.9653033	AZ	
P66sz7bv4Kf0hpv99EJRkg	3	Middleton	Claddagh Irish Pub	-89.5291709078	43.0911186537	WI	
r4AG1WXCRWkZKQctrcy9FA	1	Peoria	Grimaldi's Pizzeria	-112.2698922	33.5537764	AZ	
nU347OP_4DjBc8WLKU_J-g	5	Las Vegas	English's Quintessentially British	-115.177134406	36.0687375761	NV	
90EMYSgCnZvW2wOH2M8j2w	1	Tempe	InnSuites Hotel Tempe/Phoenix Airport	-111.9651895	33.3781574	AZ	
_zrSQdISpB_qry9tb098rw	3	Las Vegas	Rao's	-115.176439563	36.1163674508	NV	
0InQd9vuhRc98OksC3Ks8Q	6	Las Vegas	Buffet Roundtable	-115.17564062	36.0988783486	NV	
f3EcPjqKftEznBSs2oQVRg	2	Las Vegas	Pure	-115.17462	36.116938	NV	
ripCiWZ0MblMZSLrIKQAKA	90	Las Vegas	Monte Carlo Hotel And Casino	-115.1767584	36.1044875	NV	
jqo3Ljexof9sA8PhSTwEjA	1	Madison	Maharaja Restaurant	-89.3108083	43.1224002	WI	
oxMOHPMVMZ5lMPT022MZ-A	1	Chandler	Yummy Buffet	-111.854277	33.33563	AZ	
6xEl2PDJulIp1PfWqa7-aA	1	Pittsburgh	Mullaneys Harp and Fiddle	-79.9809286	40.4534271	PA	
Iuml1UUgrAX1HyU50IWBEw	1	Phoenix	Hilton Garden Inn Phoenix Airport North	-111.997778512	33.4514975954	AZ	
JcttlqJIusjo82_pxpz6oQ	4	Las Vegas	Sweet Tomatoes	-115.2405562	36.1972177	NV	
ew0ioRqPWVvRVij0UQ3cvQ	1	Las Vegas	Roberto's Taco Shop	-115.286422	36.220388	NV	
jIW2XVWsuqjKOHFw9rTDhg	1	Tempe	Urban Campfire	-111.9258172	33.4220136	AZ	
A26vuVTI2wwWUVKbykemEw	1	Tempe	Souper Salad	-111.9569501	33.3492229	AZ	
VC24HxKvTi_2ZVWiC3j1MQ	2	Charlotte	Angry Ale's	-80.8502423	35.1705308	NC	
TG_6fgTJ2IKc-xpXtwYyig	1	Henderson	TGI Friday's	-115.079531	36.07128	NV	
MkQz_wPoaELPVy6Hwwf7Ug	2	Phoenix	Cafe Zupas	-112.1136988	33.7150963	AZ	
o-DRmVihuTjS3x9OXSj0tw	1	Sedona	Shugrues Hillside Grill	-111.683985	33.494121	AZ	
pewOpUOt-McRdCjpI8n6mA	1	Scottsdale	Native New Yorker	-111.886203	33.569728	AZ	
51iJ7zyvay9N_COWV0is_g	2	Phoenix	Mister Wong	-112.0992147	33.5829277	AZ	
PZAQwvTRnVtqbaC8tZMx6w	2	Pittsburgh	Cinco	-80.070182	40.361802	PA	
sbsFamEj5wDxNAjUKrMcSw	9	Scottsdale	RnR	-111.9258402	33.4916179	AZ	
fDRT5XOMHgnyrYVmN8dWlw	1	Gilbert	Dema's Italian Bistro	-111.689465	33.308204	AZ	
Sd9exwQrSKcZiN3RAhcAUA	1	Madison	The Green Owl	-89.355528	43.0922989	WI	
n8aEflHJYlK_c7yy8xkwpQ	4	Las Vegas	Broadway Burger Bar & Grill	-115.1735161	36.1030009	NV	
7dGHQncxdLlzHWKLdR309w	1	Las Vegas	Pet Kingdom USA	-115.1183724	36.0986932	NV	
rT-iPtIXMKj3dTcl87lbOw	1	Charlotte	Soho Bistro	-80.841488	35.2281289	NC	
sxeuOMBRllOHXJTaUlI9kQ	1	Pittsburgh	Thai Cuisine	-79.9498459	40.462419	PA	
X0Y2cK7dtELXEqkA0zEBIw	1	Cave Creek	Number 1 Brothers Pizza	-111.9828539	33.7657805	AZ	
Yg__fykqkqsGaPnX5x9bBQ	1	Mesa	Chicken Noodle House	-111.875779	33.413158	AZ	
qHjUo2foq-IXF6Tk1Iz3WQ	2	Scottsdale	Carlos O'Briens	-111.9270964	33.638094	AZ	
at82G4ZvMDtEsksDVk28tg	1	Phoenix	Blow Dry Bar By Kimberly	-112.013786316	33.5304107666	AZ	
cNANHnAOZ_7-4VYHbFszBQ	1	Goodyear	Wood Flame Burgers	-112.3411606	33.4504963	AZ	
tqfMTmIZuURut8PkaCrlLw	1	Las Vegas	Macayo's Mexican Restaurant	-115.1347157	36.1004431	NV	
mAGRZkcIzjO7ZMNknN759g	1	Kirkland	Madison's NY Bar and Grill	-73.8862709	45.4410742	QC	
G24-f72eXmV4xxjoVYY1Lg	1	Phoenix	Cousins Subs	-112.064207	33.655901	AZ	
Q5Ndbf-kGsUMAQrG8aoDkw	2	Las Vegas	Beso Steakhouse	-115.173179	36.108999	NV	
fZT8svnY4ZlNCigX8F3_Xw	1	Fountain Hills	Pisa Pizza	-111.720368	33.609239	AZ	
rjJ2JE5UNPE5JQhPmo1vHw	1	Peoria	Jack In the Box	-112.236346	33.681964	AZ	
YXfDJLWtchsCccaHMMkyYw	3	Madison	Sa-Bai Thong	-89.4376666799	43.0752466048	WI	
zUr4vwqXQvx2BW6w1DlDtA	1	Karlsruhe	Coffee Fellows	8.40095067428	48.9938439481	BW	
62blpBD1S48zNWQ_onM73w	1	Outremont	Brasserie Les Enfants Terribles	-73.6094284058	45.5210222569	QC	
Q8E7BaMD2g_-xCTcBK8Q8Q	1	Las Vegas	Pho Da Nang	-115.186442	36.118699	NV	
xqUCiz7HoDgs-PdzB-c_8A	1	Mesa	Gilbert Automotive	-111.8424527	33.3575338	AZ	
3ddQnTTIY-mdsBMn9b53Cw	1	Scottsdale	Swaddee Thai Cuisine	-111.88844	33.568349	AZ	
tcn6SVQRyEu3aa2KktRR9g	2	Mesa	Bisbee Breakfast Club Mesa	-111.8756357	33.3619794	AZ	
0tqrgESNOpN2CNoEtCGYpQ	1	Tempe	Joe's Crab Shack	-111.912406	33.393371	AZ	
MTZmxqQiuLMZvvbmxOaTPA	1	Montreal	Delta Centre-Ville	-73.5624111	45.4998612	QC	
KJzbxY4NJir2JTyf2ZpyuA	3	Madison	Ichiban Sichuan	-89.40113	43.060635	WI	
pWwQNnIAyiVHp80y9m73ng	1	Edinburgh	Che Takeaway	-3.1909239	55.9454118	EDH	
jMuL6rhpAMlZUjxCRhoszg	1	Madison	Johnny Delmonico's Steakhouse	-89.3816412	43.0744043	WI	
-UT6IHfVW_2yzz1bf8WI5g	2	Phoenix	Tediberto's	-112.0722749	33.4587814	AZ	
YzdGufP7VFwQneDKzb37hQ	1	Las Vegas	Arbys	-115.246608	36.194992	NV	
JwjDSrMrKmHUXYqoIvTgUA	1	Phoenix	Royale Lounge	-112.04806	33.47322	AZ	
s2HE1NZB6dG0wQiKZvrc7Q	2	Avondale	Fiesta Mexicana	-112.340562973	33.4673575577	AZ	
DhwPdZ-67IgFc_XcVS30BA	2	Pittsburgh	Jozsa Corner	-79.944833	40.4111296	PA	
5stqw4vZnMwoT6F9h6nzsQ	1	Gilbert	Waffle Luv	-111.760962	33.277665	AZ	
Rj0EiZoTEHqUo_wt-MTd0g	2	Champaign	Jet's Pizza	-88.242982	40.110411	IL	
hD_tY2zhUv7vMq6e9sg1ug	6	Las Vegas	Denny's	-115.171662569	36.1210722402	NV	
lWlh5wA7rzEScQInGiMIrw	1	Henderson	21 Buffet	-115.0453713	36.0655752	NV	
60Wtqd_z2vWqeTNv8m6u3Q	2	Verdun	Pho Bac No1	-73.5674744	45.4577583	QC	
tsRvkXctd4Aw-5tpXpFH6Q	2	Madison	Francesca's Al Lago	-89.3827702	43.0736428	WI	
P5a2hK5G64J7DcNwLAPhuA	2	Chandler	Firebirds Wood Fired Grill	-111.9006511	33.3045866	AZ	
fP-BPL6iRu2tbcvlnjRshw	1	Phoenix	Copper Blues	-112.0742715	33.4475173	AZ	
39LBSx2xXIWy1PzSmX0gVg	1	Las Vegas	Amigos Tacos	-115.2793808	36.0533669	NV	
rgizde3reoXusbR1Oug37A	4	Chandler	Gold Chef	-111.840657534	33.29063715	AZ	
N8Q2s-Snz2vL79zB3rEEug	3	Madison	Weary Traveler 	-89.3643164635	43.0832527245	WI	
EfmR4e1tmjC5_ZQOgfnYrg	1	Phoenix	Roma Garden Ristorante	-111.9964076	33.6107618	AZ	
c12WDNrP2wyQgbnEYDdxCw	11	Las Vegas	MGM Grand Buffet	-115.171778365	36.1020911813	NV	
rvlKqYNBiLYOeAfb158KAA	2	Las Vegas	Applebee's	-115.136364	36.129396	NV	
0AsJNgbhmky5Z0Yls-ZsjQ	1	Madison	Sundance Cinemas	-89.45125	43.0713603	WI	
zxjMiqlfUuIQRltSuj9FpQ	1	Tempe	Wienerschnitzel	-111.909624	33.421021	AZ	
zmJMyGfQv4aemGFblOIsyQ	1	Henderson	Oasis Animal Hospital	-115.1037288	35.9985087	NV	
ASyaFw0TGprG1em3ukLxjw	1	Peoria	Best China	-112.2528289	33.5658435	AZ	
bMqkyZZzfJ3CnmrgGBjJGg	1	Tempe	Wendy's Old Fashioned Hamburgers	-111.9265784	33.4139364	AZ	
yqQwYGkONPfDbT68xCRmfw	1	Charlotte	Wok Bar	-80.842652	35.2283649	NC	
y-7MgH1zwW3vagfSLlmZUw	2	Scottsdale	Virtù	-111.927964	33.490695	AZ	
pekjBx5Z17tCm5p2W5VSYQ	3	Las Vegas	Paris Spa by Mandara	-115.1712045	36.1116957	NV	
dx8lP_mmctRUFFz5Y3xpOg	3	Queen Creek	Uncle Bears	-111.6278427	33.2501917	AZ	
N0uN3AZQyCPbxUDMyPaldA	1	Mesa	O'Briens	-111.8644016	33.3906201	AZ	
zehWnERkDLir0lDxxtVXPQ	7	Las Vegas	Feast Buffet	-115.334815979	36.158389833	NV	
Fr9OoqQplP76DsntQ-2ufg	6	Las Vegas	Smashburger	-115.296061311	36.143856508	NV	
hN4nFu26i62PjwnHJagc9Q	1	Scottsdale	Jack-In-the Box Drive Thru	-111.927307	33.6097856	AZ	
8CW8_S_wdUJ-bSJ0pg6RiA	1	Las Vegas	Yokohama Kaigenro	-115.1521048	36.107194	NV	
mbPdVUCUhpqc0zLL13FObg	2	Glendale	Souper Salad Restaurant	-112.2197606	33.6383332	AZ	
x737irkRUs8ABGRc2ILLAA	2	Tempe	Red Robin Gourmet Burgers	-111.960415	33.348621	AZ	
CJC4MSCzQVMC6Nzv40BTlA	1	Edinburgh	Clarinda's Tea Room	-3.1764052	55.9523585	EDH	
